frame_number,id,actor_actress,about,score
71801,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6746759220764602
71901,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6585162878036499
77601,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6285895671179529
78201,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6414380073547363
81601,f4da19ce-8add-4c5f-a9fd-7606ae4ba279,Robson Green,About the Character: Geordie is the lovably crabby detective with a gruff exterior and heart of gold. His methodical approach to policing complements the more intuitive techniques of his vicar friends. He’s a no-nonsense  plain-speaking man who holds mental scars from serving in World War II. Geordie is the husband of Cathy Keating and a devoted father of four.Where You’ve Seen Him Before: Aside from his work on Grantchester and Soldier Soldier  Green is also recognized for roles in Touching Evil and Reckless. He also appeared in the series Being Human alongside Poldark star Aidan Turner.Fun Fact: Green had a brief career in the music industry as one half of the mid-90s pop duo Robson and Jerome. More recently  he and Grantchester co-star Tom Brittney had cameos as backing guitarists for Sam Fender in the North Shields’ singer’s music video.Related Content: Read our exclusive cast interview with Green and check out his audio interview with the MASTERPIECE Studio podcast.,0.7179737305037303
82001,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6828854084014893
82901,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7004676461219788
83001,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6152547781245347
83101,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6873224377632141
84201,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6618870496749878
84301,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7293785375727108
86201,f4da19ce-8add-4c5f-a9fd-7606ae4ba279,Robson Green,About the Character: Geordie is the lovably crabby detective with a gruff exterior and heart of gold. His methodical approach to policing complements the more intuitive techniques of his vicar friends. He’s a no-nonsense  plain-speaking man who holds mental scars from serving in World War II. Geordie is the husband of Cathy Keating and a devoted father of four.Where You’ve Seen Him Before: Aside from his work on Grantchester and Soldier Soldier  Green is also recognized for roles in Touching Evil and Reckless. He also appeared in the series Being Human alongside Poldark star Aidan Turner.Fun Fact: Green had a brief career in the music industry as one half of the mid-90s pop duo Robson and Jerome. More recently  he and Grantchester co-star Tom Brittney had cameos as backing guitarists for Sam Fender in the North Shields’ singer’s music video.Related Content: Read our exclusive cast interview with Green and check out his audio interview with the MASTERPIECE Studio podcast.,0.759353518486023
86801,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.763556375291565
86901,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7435970528005679
87001,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7434882368736422
87101,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7588376402854919
87201,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7582430839538574
87301,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7426915390101537
87601,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6654191413771606
87701,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6623058915138245
88301,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.8038192391395569
88401,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7388187050819397
88701,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7136412092233437
88801,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7500578910077889
89101,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7151138995621774
89301,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.7577324654023383
89701,6f236072-eda4-4110-8b2e-4336d0734133,Tessa Peake-Jones,About the Character: “Mrs. M” is the vicarage’s housekeeper—an indomitable soul who keeps everyone in check and does her best to make a chaotic household presentable. She’s been a local all her life  speaks her mind and can be a bit of a busybody.Where You’ve Seen Her Before: She might be recognized from her role in Season 1 of Unforgotten  but Peake-Jones is best known for her work in the 1980 film Pride and Prejudice and the series Only Fools and Horses.Fun Fact: Before Grantchester  Peake-Jones worked with Robson Green on an episode of the British medical drama series Casualty—and with a very naked James Norton on the indie film Bonobo  about a bohemian commune.Related Content: Read our exclusive cast interview with Peake-Jones and listen to her speak with the MASTERPIECE Studio podcast.,0.853267252445221
91101,f9400dff-116f-419d-8788-dd92172e3872,Morven Christie,About the Character: Amanda is the beautiful society girl and free spirt whose love for Sidney Chambers must remain as no more than friendship. The two have known each other for a long time—Amanda went to school with Sidney’s sister. It’s she who gave Sidney the Labrador pup named Dickens.Where You’ve Seen Her Before: Morven is known for her portrayal of architect Ellen Rooney in The Replacement. She’s been in TV series such as The Bay  The A Word  and Doctor Who  and films including The Young Victoria and Road Dance.Fun Facts: Christie left school at age 16 and was employed as a waitress  retail assistant  and a ski instructor who even helped get ski boots on her students’ feet before turning to acting. “I’ve always been a doing person ” she told The Scotsman.Related Content: Hear Christie talk about Grantchester’s star-crossed lovers on the MASTERPIECE Studio podcast.,0.6387347173313715
91201,f9400dff-116f-419d-8788-dd92172e3872,Morven Christie,About the Character: Amanda is the beautiful society girl and free spirt whose love for Sidney Chambers must remain as no more than friendship. The two have known each other for a long time—Amanda went to school with Sidney’s sister. It’s she who gave Sidney the Labrador pup named Dickens.Where You’ve Seen Her Before: Morven is known for her portrayal of architect Ellen Rooney in The Replacement. She’s been in TV series such as The Bay  The A Word  and Doctor Who  and films including The Young Victoria and Road Dance.Fun Facts: Christie left school at age 16 and was employed as a waitress  retail assistant  and a ski instructor who even helped get ski boots on her students’ feet before turning to acting. “I’ve always been a doing person ” she told The Scotsman.Related Content: Hear Christie talk about Grantchester’s star-crossed lovers on the MASTERPIECE Studio podcast.,0.6576883392837152
91301,cd10ef26-e72e-4664-a747-a76f4c2ef89b,James Norton,About the Character:  Sidney is a young man who fought and killed in World War II  adores jazz  drinks too much  attracts female attention—and just happens to be the vicar of a Cambridgeshire village. His unlikely partnership with Inspector Keating is central to the series.Where You’ve Seen Him Before: MASTERPIECE fans may recognize Norton from playing lawyer Henry Alveston in the mystery Death Comes to Pemberley  or spied him in To Walk Invisible: The Brontë Sisters—where toy soldiers come to life and he’s the mini Duke of Wellington! Other period roles include Prince Andrei Bolkonsky in 2016’s War and Peace and tutor John Brooke in 2019’s Little Women. He first won critical acclaim playing a psychopath killer in Happy Valley.Fun Fact: While Norton was in drama school  he earned money leading children’s games and dispensing gummy bears at their parties. “I ran kids’ parties  cycling around London on Saturday mornings … taking 50 children for a birthday party with a rucksack full of Haribo ” he told Esquire.Related Content: Read our interview with Norton about his time on Grantchester—and have a chuckle watching he and Robson Green play The Grantchester Bromance Game!        ,0.6742416620254517
